Transaction_ID,Account_ID,Amount,Date,Location,Type
T24250,A7812,2518.99,2023-06-02T06:06:46.000Z,Zaragoza,Retiro
T24251,A8559,4414.51,2023-04-04T11:44:15.000Z,Barcelona,Pago
T24252,A7696,1983.44,2023-11-11T01:02:18.000Z,Sevilla,Transferencia
T24253,A1363,2140.49,2023-01-10T06:01:39.000Z,Sevilla,Transferencia
T24254,A3828,1916.9,2023-02-08T00:38:47.000Z,Zaragoza,Retiro
T24255,A6138,1016.59,2023-03-14T01:15:44.000Z,Madrid,Pago
T24256,A9872,2011.7,2023-04-05T11:31:04.000Z,Zaragoza,Depósito
T24257,A5178,2361.8,2023-07-05T12:23:51.000Z,Barcelona,Pago
T24258,A9228,-446.17,2023-02-20T22:47:53.000Z,Madrid,Transferencia
T24259,A4557,2174.67,2023-02-03T09:35:49.000Z,Madrid,Transferencia
T24260,A440,-621.05,2023-07-25T01:48:17.000Z,Sevilla,Transferencia
T24261,A993,4163.14,2023-02-20T09:02:45.000Z,Sevilla,Pago
T24262,A1596,1714.26,2023-07-05T14:08:44.000Z,Madrid,Pago
T24263,A1961,-398.89,2023-01-10T23:21:42.000Z,Sevilla,Depósito
T24264,A5357,982.46,2023-07-20T04:31:57.000Z,Madrid,Depósito
T24265,A7842,2035.77,2023-02-19T04:01:55.000Z,Sevilla,Depósito
T24266,A1740,1021.51,2023-05-01T09:28:46.000Z,Sevilla,Retiro
T24267,A8693,3707.81,2023-12-26T10:37:05.000Z,Sevilla,Pago
T24268,A7244,1025.78,2023-01-26T21:07:19.000Z,Valencia,Pago
T24269,A4486,1319.39,2023-04-07T12:15:18.000Z,Zaragoza,Transferencia
T24270,A8960,1813.96,2023-07-04T10:11:13.000Z,Madrid,Transferencia
T24271,A7479,-988.84,2023-04-01T12:38:00.000Z,Madrid,Depósito
T24272,A6399,-780.4,2023-05-22T15:34:10.000Z,Sevilla,Transferencia
T24273,A9868,4832.52,2023-01-08T05:07:58.000Z,Madrid,Transferencia
T24274,A1477,4895.7,2023-06-13T21:53:51.000Z,Zaragoza,Retiro
T24275,A4507,3065.25,2023-10-15T08:02:00.000Z,Barcelona,Transferencia
T24276,A759,3503.18,2023-08-04T18:58:27.000Z,Madrid,Transferencia
T24277,A3983,2169.18,2023-02-24T03:56:02.000Z,Valencia,Transferencia
T24278,A2546,1966.77,2023-07-07T09:29:36.000Z,Barcelona,Pago
T24279,A9657,4255.49,2023-12-03T11:23:21.000Z,Sevilla,Retiro
T24280,A4607,1547.32,2023-06-10T04:54:04.000Z,Valencia,Retiro
T24281,A148,-526.81,2023-07-13T19:49:37.000Z,Sevilla,Depósito
T24282,A9575,184.6,2023-07-05T08:59:08.000Z,Valencia,Pago
T24283,A9075,2852.76,2023-05-22T21:39:00.000Z,Valencia,Transferencia
T24284,A3199,665.42,2023-08-21T15:05:44.000Z,Valencia,Transferencia
T24285,A1753,-461.15,2023-07-18T06:10:33.000Z,Valencia,Retiro
T24286,A7600,-607.73,2023-08-22T20:42:39.000Z,Madrid,Pago
T24287,A4356,234.47,2023-10-26T23:51:23.000Z,Valencia,Retiro
T24288,A6486,4061.65,2023-12-13T07:18:43.000Z,Valencia,Pago
T24289,A118,4561.02,2023-11-14T06:45:13.000Z,Sevilla,Retiro
T24290,A6018,2570.6,2023-06-25T17:30:30.000Z,Zaragoza,Transferencia
T24291,A3986,1121.98,2023-09-12T04:23:41.000Z,Sevilla,Depósito
T24292,A3294,4585.68,2023-09-02T18:06:28.000Z,Zaragoza,Transferencia
T24293,A6911,2770.03,2023-04-20T00:16:12.000Z,Sevilla,Retiro
T24294,A8109,2030.14,2023-08-02T23:38:01.000Z,Sevilla,Transferencia
T24295,A1836,1064.8,2023-03-25T02:28:44.000Z,Zaragoza,Depósito
T24296,A2204,3341.07,2023-10-19T00:13:35.000Z,Madrid,Retiro
T24297,A6496,1536.15,2023-11-04T03:25:02.000Z,Madrid,Pago
T24298,A9032,1755.58,2023-02-26T14:55:01.000Z,Barcelona,Transferencia
T24299,A7324,220.32,2023-07-28T23:12:28.000Z,Zaragoza,Depósito
T24300,A9277,-390.42,2023-07-23T19:05:31.000Z,Zaragoza,Pago
T24301,A6447,3315.77,2023-04-24T13:33:40.000Z,Madrid,Pago
T24302,A1943,149.2,2023-07-22T02:47:09.000Z,Zaragoza,Transferencia
T24303,A6022,2733.76,2023-10-26T14:10:47.000Z,Madrid,Retiro
T24304,A9433,606.66,2023-01-10T22:41:43.000Z,Sevilla,Transferencia
T24305,A1902,-964.08,2023-09-12T02:40:36.000Z,Madrid,Retiro
T24306,A8392,1191.19,2023-07-08T07:02:46.000Z,Sevilla,Transferencia
T24307,A1751,4716.27,2023-10-04T02:22:25.000Z,Madrid,Retiro
T24308,A7379,4573.15,2023-09-15T07:42:17.000Z,Madrid,Depósito
T24309,A7301,175.7,2023-06-28T07:56:07.000Z,Zaragoza,Pago
T24310,A9969,-256.0,2023-03-23T03:47:57.000Z,Madrid,Depósito
T24311,A9078,4950.05,2023-05-04T23:16:07.000Z,Barcelona,Pago
T24312,A8310,2636.57,2023-09-01T22:25:23.000Z,Zaragoza,Retiro
T24313,A5515,1903.13,2023-01-26T00:49:13.000Z,Barcelona,Depósito
T24314,A611,2374.06,2023-09-11T17:48:45.000Z,Madrid,Retiro
T24315,A4805,1017.64,2023-09-16T06:14:53.000Z,Barcelona,Pago
T24316,A5513,-260.05,2023-12-21T21:02:51.000Z,Madrid,Pago
T24317,A3390,3162.76,2023-12-28T07:37:34.000Z,Barcelona,Depósito
T24318,A6474,648.47,2023-02-15T17:57:03.000Z,Barcelona,Retiro
T24319,A3760,-441.45,2023-11-12T07:21:14.000Z,Barcelona,Pago
T24320,A443,4739.47,2023-12-09T00:02:12.000Z,Valencia,Retiro
T24321,A2918,1584.19,2023-04-01T22:44:20.000Z,Valencia,Pago
T24322,A5242,3385.44,2023-11-05T18:29:27.000Z,Valencia,Pago
T24323,A364,2799.56,2023-06-12T14:59:36.000Z,Valencia,Retiro
T24324,A4232,4511.98,2023-11-04T12:58:37.000Z,Zaragoza,Depósito
T24325,A230,-506.51,2023-10-21T01:37:13.000Z,Barcelona,Retiro
T24326,A9906,1796.52,2023-07-13T10:16:46.000Z,Zaragoza,Pago
T24327,A9754,4386.02,2023-11-16T16:36:14.000Z,Valencia,Transferencia
T24328,A1730,2591.54,2023-04-02T01:05:23.000Z,Zaragoza,Depósito
T24329,A4618,4159.56,2023-12-04T23:04:39.000Z,Barcelona,Transferencia
T24330,A316,4855.07,2023-09-13T02:01:19.000Z,Barcelona,Transferencia
T24331,A7185,1859.76,2023-12-13T12:23:55.000Z,Barcelona,Pago
T24332,A2696,-530.96,2023-05-12T17:57:52.000Z,Valencia,Pago
T24333,A425,2694.06,2023-12-27T23:45:11.000Z,Valencia,Transferencia
T24334,A1227,3559.13,2023-08-10T05:38:56.000Z,Sevilla,Pago
T24335,A8967,885.12,2023-02-06T20:05:42.000Z,Sevilla,Depósito
T24336,A9138,3241.95,2023-12-22T00:46:48.000Z,Zaragoza,Pago
T24337,A6819,-251.46,2023-10-02T13:27:40.000Z,Madrid,Transferencia
T24338,A1516,28.95,2023-04-09T15:46:52.000Z,Madrid,Transferencia
T24339,A6232,1518.02,2023-01-24T11:39:22.000Z,Valencia,Depósito
T24340,A6529,-208.64,2023-12-19T20:53:21.000Z,Zaragoza,Depósito
T24341,A2612,4314.37,2023-06-10T20:18:31.000Z,Barcelona,Depósito
T24342,A4325,2587.64,2023-12-06T23:41:04.000Z,Barcelona,Depósito
T24343,A2540,1443.71,2023-12-08T07:02:53.000Z,Barcelona,Retiro
T24344,A1283,1091.24,2023-07-24T21:13:16.000Z,Barcelona,Retiro
T24345,A5759,530.64,2023-02-16T11:06:39.000Z,Zaragoza,Depósito
T24346,A7736,-879.36,2023-04-12T15:56:49.000Z,Valencia,Transferencia
T24347,A1973,-822.74,2023-11-21T06:49:15.000Z,Barcelona,Depósito
T24348,A4285,620.01,2023-03-25T19:05:15.000Z,Madrid,Retiro
T24349,A2595,4442.31,2023-06-15T18:27:40.000Z,Sevilla,Pago
T24350,A8576,93.03,2023-06-26T17:40:57.000Z,Madrid,Transferencia
T24351,A2718,-273.12,2023-11-11T18:55:25.000Z,Sevilla,Retiro
T24352,A5599,147.44,2023-02-10T04:20:34.000Z,Barcelona,Pago
T24353,A3945,125.72,2023-04-10T03:31:45.000Z,Zaragoza,Transferencia
T24354,A7586,1625.82,2023-10-03T01:31:51.000Z,Sevilla,Pago
T24355,A8204,2163.18,2023-06-08T15:52:39.000Z,Madrid,Pago
T24356,A9204,2409.87,2023-04-10T13:43:52.000Z,Zaragoza,Transferencia
T24357,A6499,4510.28,2023-03-03T19:13:52.000Z,Madrid,Retiro
T24358,A2396,3990.71,2023-07-11T07:06:05.000Z,Zaragoza,Retiro
T24359,A2145,2918.66,2023-05-02T09:04:08.000Z,Sevilla,Pago
T24360,A5630,3364.64,2023-06-10T14:58:24.000Z,Madrid,Transferencia
T24361,A9311,2575.11,2023-06-05T08:25:42.000Z,Sevilla,Transferencia
T24362,A4009,-220.17,2023-09-27T20:07:37.000Z,Madrid,Depósito
T24363,A3780,459.88,2023-07-03T08:11:43.000Z,Valencia,Retiro
T24364,A4253,1829.92,2023-05-19T00:55:14.000Z,Madrid,Retiro
T24365,A9201,3386.4,2023-08-19T02:21:25.000Z,Madrid,Transferencia
T24366,A1707,840.67,2023-06-01T18:52:22.000Z,Barcelona,Pago
T24367,A6761,4230.72,2023-01-14T05:46:14.000Z,Barcelona,Transferencia
T24368,A3081,-631.42,2023-10-11T07:37:10.000Z,Sevilla,Retiro
T24369,A2156,665.8,2023-02-22T12:52:11.000Z,Barcelona,Pago
T24370,A5280,1837.82,2023-07-17T05:06:38.000Z,Barcelona,Retiro
T24371,A5903,1458.47,2023-05-20T12:28:20.000Z,Zaragoza,Depósito
T24372,A2355,3265.37,2023-10-08T10:01:26.000Z,Sevilla,Pago
T24373,A9817,3242.34,2023-10-01T02:58:10.000Z,Sevilla,Depósito
T24374,A2093,1012.57,2023-11-27T06:47:55.000Z,Valencia,Retiro
T24375,A3724,1545.27,2023-09-21T17:57:23.000Z,Zaragoza,Retiro
T24376,A2551,2374.02,2023-08-01T07:28:29.000Z,Zaragoza,Transferencia
T24377,A9070,840.02,2023-12-20T02:55:11.000Z,Valencia,Depósito
T24378,A437,-642.8,2023-04-11T12:16:48.000Z,Barcelona,Depósito
T24379,A5618,-664.01,2023-03-06T05:38:52.000Z,Madrid,Pago
T24380,A3356,-523.55,2023-01-25T10:54:28.000Z,Zaragoza,Pago
T24381,A6376,3190.13,2023-12-24T13:43:45.000Z,Sevilla,Depósito
T24382,A8386,4005.52,2023-02-20T03:02:47.000Z,Barcelona,Retiro
T24383,A2349,1559.23,2023-08-13T01:54:00.000Z,Zaragoza,Depósito
T24384,A8370,4598.64,2023-12-11T05:00:13.000Z,Zaragoza,Retiro
T24385,A8640,1432.32,2023-01-28T05:40:37.000Z,Valencia,Depósito
T24386,A4650,2162.12,2023-05-12T15:56:37.000Z,Valencia,Transferencia
T24387,A5794,-818.29,2023-11-04T23:50:59.000Z,Valencia,Retiro
T24388,A9042,3468.49,2023-12-13T23:30:55.000Z,Zaragoza,Pago
T24389,A7177,2180.07,2023-05-20T14:11:29.000Z,Valencia,Retiro
T24390,A779,2352.15,2023-08-16T23:56:31.000Z,Zaragoza,Transferencia
T24391,A641,4297.01,2023-01-12T21:49:27.000Z,Zaragoza,Transferencia
T24392,A321,1977.98,2023-02-15T22:09:07.000Z,Sevilla,Pago
T24393,A7263,476.34,2023-04-16T06:56:51.000Z,Sevilla,Pago
T24394,A4399,2169.65,2023-10-28T20:41:49.000Z,Zaragoza,Transferencia
T24395,A7108,1488.11,2023-04-15T11:16:39.000Z,Sevilla,Retiro
T24396,A4718,-871.99,2023-09-13T06:06:22.000Z,Zaragoza,Transferencia
T24397,A5242,4151.88,2023-08-28T06:02:48.000Z,Valencia,Retiro
T24398,A6408,36.79,2023-09-14T08:23:27.000Z,Barcelona,Pago
T24399,A4141,358.94,2023-01-26T01:43:29.000Z,Valencia,Retiro
T24400,A575,3486.29,2023-08-05T02:29:18.000Z,Sevilla,Pago
T24401,A9929,2823.47,2023-11-03T17:05:36.000Z,Madrid,Depósito
T24402,A3429,4757.34,2023-07-23T10:13:02.000Z,Valencia,Depósito
T24403,A3339,4123.6,2023-12-20T03:22:45.000Z,Zaragoza,Retiro
T24404,A1543,3679.45,2023-08-25T15:43:15.000Z,Barcelona,Transferencia
T24405,A6247,1931.46,2023-10-07T10:30:38.000Z,Madrid,Pago
T24406,A1930,4857.35,2023-02-15T06:56:13.000Z,Barcelona,Retiro
T24407,A3621,2772.63,2023-04-08T07:16:54.000Z,Barcelona,Retiro
T24408,A306,1867.89,2023-08-14T14:55:20.000Z,Sevilla,Transferencia
T24409,A3272,3815.6,2023-10-13T15:18:53.000Z,Barcelona,Retiro
T24410,A1323,3851.8,2023-01-25T15:11:10.000Z,Valencia,Pago
T24411,A6829,2404.31,2023-01-14T04:19:34.000Z,Sevilla,Retiro
T24412,A806,4517.33,2023-10-11T01:16:42.000Z,Barcelona,Retiro
T24413,A6412,1865.17,2023-10-15T10:14:56.000Z,Valencia,Transferencia
T24414,A7986,3660.59,2023-08-25T07:53:35.000Z,Zaragoza,Retiro
T24415,A2766,4814.45,2023-12-15T02:21:56.000Z,Madrid,Depósito
T24416,A5683,-916.28,2023-05-05T18:49:01.000Z,Valencia,Pago
T24417,A7610,254.12,2023-02-12T04:03:47.000Z,Barcelona,Pago
T24418,A1683,418.14,2023-02-28T18:58:27.000Z,Madrid,Depósito
T24419,A8301,-617.98,2023-11-19T22:32:03.000Z,Madrid,Retiro
T24420,A7075,2468.36,2023-07-28T00:19:27.000Z,Sevilla,Transferencia
T24421,A8662,2684.07,2023-04-10T10:08:04.000Z,Madrid,Transferencia
T24422,A2639,2880.52,2023-02-11T08:12:13.000Z,Valencia,Retiro
T24423,A5003,2668.23,2023-07-14T04:14:57.000Z,Valencia,Transferencia
T24424,A2587,1277.81,2023-06-20T19:30:02.000Z,Valencia,Retiro
T24425,A8012,2907.4,2023-10-04T17:23:54.000Z,Madrid,Depósito
T24426,A9373,3529.73,2023-08-19T02:06:05.000Z,Zaragoza,Retiro
T24427,A6177,3965.51,2023-07-12T05:53:06.000Z,Zaragoza,Retiro
T24428,A7832,-961.55,2023-08-09T21:15:07.000Z,Madrid,Transferencia
T24429,A9250,-409.82,2023-08-24T12:11:26.000Z,Zaragoza,Depósito
T24430,A9474,2309.57,2023-06-02T09:40:40.000Z,Barcelona,Transferencia
T24431,A3523,1288.48,2023-04-14T16:48:44.000Z,Zaragoza,Retiro
T24432,A3315,1568.32,2023-12-23T17:19:42.000Z,Madrid,Pago
T24433,A2121,2298.85,2023-12-02T18:00:47.000Z,Barcelona,Retiro
T24434,A8218,2698.21,2023-05-20T04:49:05.000Z,Barcelona,Transferencia
T24435,A4365,1992.39,2023-08-03T18:16:11.000Z,Zaragoza,Retiro
T24436,A2813,698.95,2023-04-22T13:26:06.000Z,Valencia,Retiro
T24437,A2972,2056.97,2023-06-13T18:48:56.000Z,Barcelona,Pago
T24438,A6428,-467.73,2023-03-26T09:29:14.000Z,Barcelona,Transferencia
T24439,A2632,1335.29,2023-05-12T16:36:00.000Z,Madrid,Retiro
T24440,A4707,467.83,2023-11-27T17:25:24.000Z,Zaragoza,Transferencia
T24441,A3662,3017.9,2023-04-17T09:11:26.000Z,Valencia,Pago
T24442,A6666,3643.2,2023-08-06T08:22:27.000Z,Zaragoza,Depósito
T24443,A5477,868.8,2023-05-03T09:20:56.000Z,Valencia,Pago
T24444,A4250,767.19,2023-11-05T07:40:45.000Z,Valencia,Pago
T24445,A4768,1336.26,2023-01-07T00:40:16.000Z,Sevilla,Retiro
T24446,A30,3951.0,2023-07-24T05:54:35.000Z,Zaragoza,Depósito
T24447,A4560,2547.93,2023-02-16T07:13:11.000Z,Barcelona,Transferencia
T24448,A3715,1237.69,2023-09-28T19:43:18.000Z,Zaragoza,Retiro
T24449,A8585,3295.88,2023-11-06T08:34:15.000Z,Sevilla,Retiro
T24450,A413,-818.35,2023-08-10T04:34:12.000Z,Barcelona,Depósito
T24451,A974,3893.9,2023-01-26T04:55:47.000Z,Barcelona,Transferencia
T24452,A3191,2935.71,2023-09-04T18:21:17.000Z,Zaragoza,Pago
T24453,A4827,-836.28,2023-06-09T15:55:50.000Z,Sevilla,Transferencia
T24454,A9559,4833.76,2023-05-17T20:29:49.000Z,Barcelona,Pago
T24455,A7903,424.7,2023-03-03T07:00:04.000Z,Barcelona,Transferencia
T24456,A604,2980.84,2023-05-26T20:48:06.000Z,Madrid,Pago
T24457,A7300,2089.22,2023-08-18T02:12:04.000Z,Madrid,Retiro
T24458,A9188,416.27,2023-07-25T22:51:32.000Z,Sevilla,Pago
T24459,A4429,-113.36,2023-08-23T14:11:26.000Z,Madrid,Pago
T24460,A3966,2005.02,2023-02-17T12:54:01.000Z,Barcelona,Depósito
T24461,A458,655.25,2023-08-01T02:46:30.000Z,Zaragoza,Depósito
T24462,A7368,1313.25,2023-07-20T21:34:11.000Z,Madrid,Pago
T24463,A2954,2575.79,2023-01-17T18:51:52.000Z,Valencia,Transferencia
T24464,A5990,3778.16,2023-12-26T20:58:56.000Z,Barcelona,Pago
T24465,A7213,3411.94,2023-01-14T09:05:43.000Z,Barcelona,Pago
T24466,A6752,2902.9,2023-11-19T21:55:48.000Z,Barcelona,Retiro
T24467,A8533,1231.7,2023-03-26T08:19:21.000Z,Madrid,Retiro
T24468,A966,874.54,2023-04-21T19:27:11.000Z,Barcelona,Depósito
T24469,A4616,1886.19,2023-02-02T04:45:05.000Z,Sevilla,Retiro
T24470,A883,-232.58,2023-08-07T21:01:02.000Z,Barcelona,Depósito
T24471,A8037,2616.66,2023-01-23T20:16:55.000Z,Barcelona,Transferencia
T24472,A6314,3672.71,2023-06-25T08:04:01.000Z,Zaragoza,Retiro
T24473,A1760,1159.8,2023-02-13T08:24:12.000Z,Madrid,Pago
T24474,A3265,3976.41,2023-12-13T23:00:47.000Z,Valencia,Depósito
T24475,A5627,2962.02,2023-08-26T06:55:46.000Z,Barcelona,Depósito
T24476,A1769,346.38,2023-06-15T14:49:41.000Z,Valencia,Pago
T24477,A7939,4145.87,2023-11-21T07:04:35.000Z,Madrid,Transferencia
T24478,A5286,-489.28,2023-11-22T13:52:26.000Z,Valencia,Transferencia
T24479,A1332,969.02,2023-02-13T07:57:23.000Z,Zaragoza,Retiro
T24480,A3073,4806.73,2023-08-07T00:32:56.000Z,Madrid,Retiro
T24481,A8330,1168.12,2023-08-05T17:47:29.000Z,Barcelona,Pago
T24482,A9959,2914.95,2023-11-27T11:35:21.000Z,Barcelona,Depósito
T24483,A2309,995.0,2023-01-13T10:58:47.000Z,Valencia,Depósito
T24484,A7870,1796.74,2023-06-13T20:25:08.000Z,Zaragoza,Transferencia
T24485,A6935,4359.38,2023-04-26T21:41:05.000Z,Zaragoza,Retiro
T24486,A6003,1226.11,2023-09-01T18:25:05.000Z,Valencia,Depósito
T24487,A6973,1436.52,2023-02-12T12:07:18.000Z,Valencia,Pago
T24488,A1411,1516.01,2023-03-09T01:32:56.000Z,Valencia,Depósito
T24489,A7575,745.68,2023-06-14T16:55:03.000Z,Sevilla,Pago
T24490,A4132,1122.0,2023-11-10T16:51:58.000Z,Valencia,Retiro
T24491,A662,-860.45,2023-08-15T22:58:30.000Z,Zaragoza,Pago
T24492,A894,4269.45,2023-11-14T11:42:51.000Z,Sevilla,Transferencia
T24493,A7009,2668.98,2023-01-19T10:59:32.000Z,Zaragoza,Depósito
T24494,A2747,2067.25,2023-02-21T18:39:02.000Z,Zaragoza,Transferencia
T24495,A4979,3922.45,2023-04-24T08:45:28.000Z,Zaragoza,Retiro
T24496,A7800,2686.39,2023-07-26T03:08:11.000Z,Zaragoza,Pago
T24497,A2084,3426.6,2023-10-16T05:22:07.000Z,Zaragoza,Transferencia
T24498,A4711,3006.17,2023-03-02T12:26:18.000Z,Valencia,Pago
T24499,A2274,1991.19,2023-04-04T05:19:11.000Z,Barcelona,Depósito
T24500,A7250,3046.53,2023-07-08T01:38:04.000Z,Valencia,Transferencia
T24501,A2909,3667.17,2023-11-12T07:40:51.000Z,Madrid,Retiro
T24502,A9582,2860.72,2023-11-15T12:13:58.000Z,Valencia,Transferencia
T24503,A2379,3156.6,2023-10-09T19:29:02.000Z,Madrid,Transferencia
T24504,A8009,4177.01,2023-11-08T20:52:27.000Z,Barcelona,Depósito
T24505,A1326,4182.72,2023-12-20T04:46:09.000Z,Madrid,Pago
T24506,A9873,1738.27,2023-12-03T04:15:47.000Z,Zaragoza,Retiro
T24507,A1039,4332.46,2023-04-10T02:41:56.000Z,Barcelona,Depósito
T24508,A2674,4250.32,2023-09-22T05:36:51.000Z,Valencia,Pago
T24509,A1687,1273.75,2023-05-08T15:15:37.000Z,Zaragoza,Pago
T24510,A2027,337.9,2023-08-18T07:32:41.000Z,Barcelona,Transferencia
T24511,A6778,4798.45,2023-04-09T18:15:47.000Z,Sevilla,Retiro
T24512,A1246,4614.99,2023-07-27T17:14:20.000Z,Valencia,Retiro
T24513,A4544,1838.35,2023-05-22T08:26:37.000Z,Valencia,Transferencia
T24514,A6898,1565.4,2023-07-23T09:15:44.000Z,Zaragoza,Depósito
T24515,A1777,1155.74,2023-07-15T22:42:51.000Z,Valencia,Retiro
T24516,A6183,-468.07,2023-03-10T14:02:03.000Z,Sevilla,Retiro
T24517,A6235,4748.96,2023-07-01T20:46:27.000Z,Sevilla,Retiro
T24518,A5589,4826.19,2023-03-08T17:29:28.000Z,Valencia,Pago
T24519,A2228,-216.11,2023-02-04T21:38:13.000Z,Valencia,Transferencia
T24520,A7408,3366.3,2023-08-08T19:05:23.000Z,Barcelona,Pago
T24521,A2231,929.79,2023-08-15T02:25:49.000Z,Barcelona,Transferencia
T24522,A2412,3861.73,2023-08-01T08:43:15.000Z,Zaragoza,Depósito
T24523,A9932,1925.64,2023-09-18T13:57:18.000Z,Valencia,Transferencia
T24524,A1977,2400.66,2023-07-15T02:08:36.000Z,Valencia,Retiro
T24525,A4424,2834.88,2023-09-23T10:36:24.000Z,Valencia,Depósito
T24526,A2075,-670.76,2023-06-05T17:08:39.000Z,Zaragoza,Pago
T24527,A1821,1282.68,2023-09-14T00:05:52.000Z,Barcelona,Pago
T24528,A2184,4987.44,2023-01-18T07:50:55.000Z,Barcelona,Transferencia
T24529,A2128,2751.75,2023-04-24T22:24:12.000Z,Madrid,Depósito
T24530,A3694,-404.37,2023-11-15T00:59:27.000Z,Madrid,Transferencia
T24531,A3909,4198.26,2023-07-02T01:39:41.000Z,Zaragoza,Pago
T24532,A4288,3249.14,2023-09-27T07:26:46.000Z,Madrid,Transferencia
T24533,A6552,4517.35,2023-07-19T10:18:32.000Z,Barcelona,Retiro
T24534,A6525,3425.97,2023-11-05T21:25:32.000Z,Zaragoza,Transferencia
T24535,A7355,4133.76,2023-02-04T06:31:25.000Z,Zaragoza,Retiro
T24536,A3358,1962.66,2023-04-27T19:18:14.000Z,Zaragoza,Depósito
T24537,A7991,4832.81,2023-02-04T22:28:16.000Z,Valencia,Transferencia
T24538,A7641,392.95,2023-10-28T08:01:46.000Z,Madrid,Pago
T24539,A2400,3214.45,2023-07-13T21:13:10.000Z,Barcelona,Pago
T24540,A9318,1628.79,2023-06-26T12:41:18.000Z,Zaragoza,Depósito
T24541,A8665,2400.59,2023-04-17T00:13:56.000Z,Barcelona,Depósito
T24542,A2685,4917.98,2023-10-06T04:13:06.000Z,Valencia,Depósito
T24543,A1617,4125.72,2023-04-22T16:40:27.000Z,Zaragoza,Retiro
T24544,A2314,-968.61,2023-12-08T15:17:44.000Z,Madrid,Depósito
T24545,A7833,-417.83,2023-02-09T04:44:23.000Z,Valencia,Transferencia
T24546,A9886,3875.99,2023-08-01T05:19:34.000Z,Zaragoza,Depósito
T24547,A8467,1584.24,2023-03-17T02:55:19.000Z,Madrid,Depósito
T24548,A7299,-169.66,2023-02-16T00:41:56.000Z,Barcelona,Pago
T24549,A1111,186.62,2023-01-06T05:13:39.000Z,Barcelona,Pago
T24550,A6251,3654.99,2023-09-14T11:33:58.000Z,Zaragoza,Depósito
T24551,A9124,-10.48,2023-01-12T17:14:40.000Z,Barcelona,Retiro
T24552,A5653,-89.47,2023-04-27T16:00:46.000Z,Sevilla,Transferencia
T24553,A1570,349.85,2023-06-10T18:26:33.000Z,Barcelona,Retiro
T24554,A589,457.89,2023-03-23T15:39:27.000Z,Valencia,Pago
T24555,A9008,2679.63,2023-09-01T04:05:59.000Z,Barcelona,Transferencia
T24556,A8766,-675.85,2023-07-10T01:43:25.000Z,Sevilla,Transferencia
T24557,A7807,1251.74,2023-02-05T04:35:43.000Z,Madrid,Transferencia
T24558,A375,-531.83,2023-06-24T11:52:56.000Z,Zaragoza,Retiro
T24559,A7017,4470.66,2023-08-04T12:25:24.000Z,Madrid,Depósito
T24560,A1927,4716.38,2023-06-19T06:31:56.000Z,Madrid,Pago
T24561,A4974,4642.5,2023-09-17T20:22:47.000Z,Barcelona,Pago
T24562,A7590,4272.27,2023-09-14T04:13:07.000Z,Madrid,Transferencia
T24563,A1326,2852.97,2023-01-28T13:08:27.000Z,Barcelona,Pago
T24564,A2865,1114.86,2023-02-20T21:48:22.000Z,Sevilla,Retiro
T24565,A8364,812.27,2023-12-05T00:58:35.000Z,Valencia,Pago
T24566,A6113,3640.9,2023-12-18T08:48:10.000Z,Zaragoza,Retiro
T24567,A372,2348.02,2023-04-02T19:29:32.000Z,Valencia,Pago
T24568,A8601,1890.81,2023-04-12T14:58:27.000Z,Barcelona,Depósito
T24569,A8043,3737.07,2023-05-06T12:20:12.000Z,Barcelona,Pago
T24570,A1610,2417.54,2023-05-27T17:06:31.000Z,Sevilla,Transferencia
T24571,A9119,-901.95,2023-12-23T07:33:32.000Z,Barcelona,Retiro
T24572,A4277,565.28,2023-03-06T12:39:25.000Z,Sevilla,Pago
T24573,A9676,1671.7,2023-03-20T02:09:37.000Z,Valencia,Pago
T24574,A9531,4846.7,2023-06-15T02:01:50.000Z,Barcelona,Pago
T24575,A8042,4766.58,2023-02-05T01:19:15.000Z,Madrid,Transferencia
T24576,A6628,-63.61,2023-09-25T16:19:58.000Z,Valencia,Depósito
T24577,A8133,-565.48,2023-04-01T20:09:00.000Z,Sevilla,Retiro
T24578,A6010,195.85,2023-10-18T07:06:08.000Z,Sevilla,Retiro
T24579,A6042,271.21,2023-05-11T21:08:51.000Z,Barcelona,Transferencia
T24580,A3009,4743.92,2023-01-22T10:50:30.000Z,Madrid,Retiro
T24581,A2442,3041.43,2023-04-04T22:03:04.000Z,Barcelona,Transferencia
T24582,A1989,1983.97,2023-01-07T07:48:11.000Z,Sevilla,Transferencia
T24583,A511,2751.09,2023-06-24T16:55:03.000Z,Zaragoza,Depósito
T24584,A8880,1765.16,2023-11-24T02:21:59.000Z,Sevilla,Depósito
T24585,A2520,2195.64,2023-09-23T15:30:51.000Z,Barcelona,Pago
T24586,A454,-473.89,2023-10-15T04:22:22.000Z,Sevilla,Depósito
T24587,A5442,1489.45,2023-07-03T02:41:47.000Z,Valencia,Depósito
T24588,A3710,-148.8,2023-09-24T00:00:35.000Z,Zaragoza,Depósito
T24589,A4837,3427.31,2023-03-01T07:32:11.000Z,Zaragoza,Retiro
T24590,A671,1837.34,2023-04-05T22:24:28.000Z,Madrid,Depósito
T24591,A6071,2268.03,2023-01-10T19:34:32.000Z,Sevilla,Retiro
T24592,A9893,-34.22,2023-10-01T02:25:14.000Z,Zaragoza,Transferencia
T24593,A9729,4401.36,2023-03-12T16:46:36.000Z,Zaragoza,Transferencia
